"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"bnlg2228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umc107a",1.94534522375039,1.37426318168613,1.61054571412399,2.19431835032597,0.71178987917321,1.40768001906591,1.22980982777545,1.10495529382575,0.844285465066406,1.11790877031169,2.20201510514875,0.871558106286642,2.04697645937051,3.08620639742497,1.37338390206557,2.51213197191672,1.8730004409957,1.14016308491878,0.469260474364745,1.4736663867632,0.58524458990712,1.72754607703533,1.43650862273896,0.708511986175182,1.61469770440132,1.8470901702199,1.23389106341946,1.02202277039333,1.83001094242687,1.05107441869308,0.791579888654411,1.03679121633425,1.31051419897716,1.22695578534729,1.30008611812283,1.24075882721766,1.68344188799745,1.13402564454645,1.37904287611079,0.566959369072123,0.884992508636429,1.76451050960713,0.758408055744184,0.978564273383199,1.50247246561932,0.71608069261444,1.42448613341418,1.69571322218468,1.02838500562004,1.26229055306817,1.62531944466252,1.07755316224402,0.784582029782058,0.962278638806595,1.51937278322455,1.44243671492785,1.3609020564015,0.403066124221112,1.2128273002605,2.46546895108793,0.641416460070218,2.21309666066168,0.891735942396735,1.86812411156578,1.13651203720377,1.25327672718436,1.43426606370869,0.783025517681324,0.877648295162686,2.26531460487391,1.81976744406319,1.90143279376142,1.61972829040488,1.8148620809896,0.866540556234213,1.3487763025322,1.46437829184285,1.99329981972613,1.15018593077247,0.480933778273652,1.91761388774304,1.85216519603136,0.543260150689861,1.2896314952491,1.99161504544938,0.557899050609194,1.17507755530826,1.08797607331809,0.764690610763665,0.818175417553249,3.4418308958173,2.01743106017324,2.56007696332657,0.661752957494087,0.879071871141718,2.17048351633571,1.6168207069903,2.24454959744202,0.224526690014301,1.36298117396913
"phi026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bnl15.07a",1.59230197850599,2.20436531185982,3.07366765474958,1.11025515877051,2.00046242463165,0.870255277782718,1.48664166020635,1.93338657708605,1.03085685911716,1.01191330952892,1.23539960532074,1.60761378600367,1.37653591577632,0.398815006117076,1.69810748767145,0.900651504480578,1.50840890858316,0.997964257606696,1.83952498122358,2.20791145072494,0.961155388848397,1.87358813523554,0.826522575270445,2.25279649660843,1.40447317156861,1.69964856807849,1.00090486753746,2.33504733067636,0.609946113977088,2.02493632740629,3.13918895794981,0.938901066160327,2.31372618224779,1.04330059713243,0.862015660049423,1.41422776241831,1.1519388346008,2.75820153342582,0.217369543305125,1.33784769769858,2.20150646581797,1.18489567686083,1.61355221488162,1.68823116860082,1.7798303240389,0.715007030175087,1.09262635985141,1.29912145988641,1.67716237795389,1.3828304733934,1.5924524775773,1.56700612119198,2.58197019596744,3.73931061983703,2.06413806765283,1.46315438502003,1.31078029846782,2.11586825698177,2.43781145343848,0.618067333539102,2.51404413349741,2.27746022386327,2.36788430037265,1.08399079805366,1.34978644331119,2.16635579756473,1.87033349220107,1.45142338680208,1.6982592545896,1.81829642785806,1.62932024643115,1.39192375286606,0.810236598533805,0.983847126441361,0.944356604519783,1.61373436354214,1.27218630943162,1.20607924200885,1.09287435398386,1.26582002043455,2.04528981972635,0.0962115588415884,0.622288278646835,0.915604831680128,0.987659463382016,1.50870132858671,1.31680081374677,2.86118135660149,1.1710687410847,1.56382154641304,1.54894850277955,1.6245047167674,1.65120779567906,1.47650545411628,1.04867820359163,2.26021616253757,2.02623613988789,1.97750929536014,1.1743486174708,0.98567626468278
"lim333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umc259a",1.3132078811058,1.46473853426133,2.89630039466161,0.69453637456192,2.3319900207604,0.60985249733227,1.31719934371043,1.78665962355652,1.57423850240147,1.02329554730358,0.510711771563848,1.85966960319976,1.63364741599904,0.880056722248753,0.97579696396312,2.13281617106611,1.29605436414417,1.57264243661092,1.40133215368527,2.26173940047929,1.80496231557944,0.89333592870787,0.776658806962274,1.51136335127649,2.62711496137806,1.53909885823936,1.0111791001739,1.97559365116041,0.833890096966201,0.884196136328342,1.67929459911917,0.782454855409014,2.11348690658639,1.83547141057988,1.49248119319361,1.72920079250162,1.02256506231092,2.22741825031233,0.643292587524087,1.94617142408538,2.39857308746321,1.35692439894589,1.56998787898087,2.06933015986971,1.7512818457015,0.635279357129747,0.589081131120508,1.794622823027,1.19963074462157,1.07968869823748,2.22732500198387,1.00042800996573,1.96533544878505,1.91374270884523,1.60404049342722,2.48117496803189,1.44180097276157,1.40282109646233,1.50873256703943,1.21150557795724,1.69609990756453,2.48117338975882,2.29151996484538,1.40430941698116,1.31318950595107,0.775634319996016,2.04526027629322,2.12058423633786,1.1741322649878,0.790534932094687,1.73455769931121,1.01931298804439,0.89954397572339,0.841435661558876,0.585053123606997,1.31094963292486,1.88761654852826,0.895406590146422,1.1279823118962,1.26177230853605,1.27482552552107,0.953542428844969,0.817012599790189,1.13259031338018,0.312827724892372,2.71134697994535,1.30475857277406,1.85165423938426,0.836058936304681,0.94359420240707,2.56674217082818,0.690113661450511,0.951819974481111,0.937407145548747,1.27532383117429,2.60463462285341,1.26508419185686,0.721090338080131,1.65027470055361,1.00283762361263
"rz698d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"umc1505",2.9564100503394,4.21204500935718,2.34916499618458,3.46983060198971,2.23152977090763,2.64245801990003,1.20805968514927,2.51295468245496,2.58480599287202,2.1375160611814,2.15285026588489,2.45095690819528,4.80465763035548,3.00587599932715,1.92078971491091,2.7738596617032,2.79272685160981,2.48461433548269,3.19892264692288,1.68005264090505,3.14395951443623,2.08087746874449,1.45108647859919,1.40533872779275,2.94462878695364,1.70762803728789,2.60641237419117,2.44932628310656,2.89087076287609,3.12264264212658,2.46212544789626,2.5727061583452,3.28314820883458,2.86102953902531,2.66648749993513,1.87310170251024,1.83951952595154,3.0050242690472,1.46774216332685,3.68125698642208,2.85368454244775,3.0222499538194,2.23451635275921,3.49320847758915,2.12452719295382,3.09439206801812,1.88350691814259,2.43419677273212,2.47291871872957,3.07640837270799,3.30717424855447,2.9395135802861,3.77217573547739,3.72158470981478,2.53081748449367,2.44895828765425,2.59852271945496,3.01579350067473,3.93060053597713,1.57307501629032,3.12082102657962,1.31144150672586,3.05308442551507,1.84923764060008,3.01553179081955,2.59647984763438,1.91044443964958,2.53580502942668,2.03293182671331,1.8075842916742,1.86431563336805,2.97857556246055,2.05975529444132,3.10175224817175,2.92070525955108,1.93539493279798,2.46534875789723,3.78632711755429,1.28111611339429,2.71386087191635,2.36780490875773,2.57592144017516,2.69020008446768,1.31109993867622,2.53028300482276,2.0852150720435,4.87812918436282,2.87267994429035,1.76372566713462,3.01893410174952,2.37844990320428,2.73975760184035,1.52992593005123,1.15130388951735,1.48027058011388,2.49641071387143,2.00851317213292,2.17815803471163,3.1257394495268,1.70079605945099
"php20052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"psr754b",2.40613760093288,1.58124735042145,0.603063959580936,0.253044170337944,0.25098639132861,1.14214708963104,1.9241810993544,1.66223344104606,0.925163342949617,0.714023778219314,1.08978663280257,2.00755446100163,0.574918927722535,0.336449155835737,1.01754370690497,1.02283121777202,0.746059386550598,1.43565274208117,1.57445912444237,1.70832247003463,0.96709076201688,1.58444021192688,1.26932968462029,1.19000680941241,1.0893674282982,0.415556353136452,2.22830277195925,2.270334697409,0.573079044642611,0.661243116219538,2.01823292099718,0.821038355405534,1.40153847726558,0.476575639508923,0.72194836648157,1.22686565634052,2.29626055967142,1.58842915945795,0.530712282440646,0.86240802172253,0.914618403591845,0.328109903914509,1.02633631149627,1.30408340276497,0.91048376401821,1.27188993011879,0.617114078080846,1.25062582918969,1.23091649197229,0.911446446908684,0.669500762184612,0.896373984092719,0.565579357374332,1.24172427014349,1.72581448518966,1.34226760847474,0.558119712501934,1.40147837541818,0.452982863115551,0.452254093207671,0.897071724693632,0.448789019452619,2.00810051794173,1.8722701105157,0.88616016700243,1.10491585518261,0.809317235089196,0.786565767131322,0.316247309997749,1.0940376554868,1.11033618225986,1.04110896098598,0.958183018124799,0.647953819675649,1.37811395587613,1.17925526926146,0.735727451317899,1.22464469378309,1.52913217511278,1.16266305963217,2.24215753425256,0.663936162433089,1.72796435799316,1.08753022587123,0.921694949118717,0.295795010827533,0.889166036075835,1.03202197612487,0.915140177187197,1.26707121745409,1.56381428810897,0.962174780052976,0.722175255988191,1.05386675893695,0.619810439209402,1.0102242677134,0.624432277485909,2.18931247833063,1.33369674742161,0.916437965900826
"umc1730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"npi210",0.874320217717781,0.0172507774585426,1.12615168245986,0.380798523095933,0.843790896028906,0.316485519476998,1.60283854050462,1.05088064143203,0.612901696543162,1.19948581564694,1.1021759556518,0.839860241480068,1.53165633810204,1.15681561734095,1.09731874378375,1.16022462494817,0.512255930384185,0.626141534878059,0.984868104922157,1.05095567171992,0.994393105603052,0.389418326834516,0.889739655854896,0.708965484055994,1.03821319231702,0.769989342318183,0.669746073217226,0.743616472341159,1.61360342113846,0.859620597294821,1.24595410526973,0.516506191226796,1.77967621030942,1.04754760747073,2.13176758806424,0.151835191491841,1.01392478411651,0.144911915652614,1.21380685303581,0.962135039142453,0.798082453188783,1.35363688661164,1.07595445656045,0.465056575290106,0.260005533307236,0.982713496373265,0.687498442687257,0.958412446234234,0.818950247433975,0.269007569623312,0.61970173320401,0.405267632742806,1.04637708302536,0.419798396671382,0.662691560113558,1.4059891100178,0.399249629792109,0.466503210343944,1.17819974809021,0.446394933606285,0.378427919465139,0.340196492103615,0.957603792163582,0.219314909264853,0.648448692777265,0.947318409264398,0.830372389557681,0.900437868720815,0.948866991203374,1.11889315906342,0.459515498770799,0.302461278276667,0.930890919207087,0.549605367140998,0.758293782682784,1.16799286580806,0.683302830279843,0.277114749605261,1.0007261478228,0.456370303994447,0.273931607346753,1.22988217769432,0.293805044685172,1.52166122198193,0.356308823758297,1.07509730326706,1.12023440667954,1.16794796508975,1.19705679899698,0.368870642091423,0.999751502546644,0.329959487461025,0.595054311371513,0.537459605298835,0.485288883563072,0.89239692386974,1.3284562271059,0.335237772303202,1.31761334886659,0.738179053255209
"asg58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
